x_T	iter1	iter2	iter3	iter4	iter5	iter6	iter7	iter8	iter9	iter10
2.349999997578145	10537.0	19457.0	16862.0	14379.0	13183.0	20756.0	16391.0	27370.0	13351.0	22150.0
2.4499999974750866	8444.0	19621.0	15949.0	13547.0	14262.0	20787.0	16930.0	25797.0	14263.0	21417.0
2.549999997372029	6188.0	21864.0	14624.0	14881.0	12803.0	21539.0	17058.0	26314.0	13759.0	23170.0
2.6499999972689716	5340.0	20422.0	14123.0	14450.0	14227.0	19908.0	17093.0	26303.0	14191.0	21898.0
2.749999997165914	4011.0	21079.0	14830.0	13952.0	13670.0	20216.0	16276.0	29264.0	13205.0	22995.0
2.8499999970628567	3173.0	21141.0	13942.0	14395.0	13405.0	21267.0	15020.0	31518.0	12932.0	23126.0
2.949999996959799	2484.0	21172.0	13686.0	14341.0	14869.0	19073.0	15098.0	31965.0	12615.0	21565.0
3.0499999968567417	1920.0	20622.0	13072.0	16308.0	13501.0	19261.0	14912.0	32323.0	11896.0	23439.0
3.1499999967536843	1647.0	17849.0	12775.0	17078.0	13353.0	19719.0	14823.0	32502.0	11535.0	23127.0
3.249999996650626	1176.0	20893.0	11730.0	16590.0	13398.0	20172.0	15086.0	30182.0	12169.0	22977.0
3.3499999965475675	936.0	17630.0	13412.0	16291.0	12351.0	20934.0	15332.0	29468.0	12292.0	23390.0
3.44999999644451	712.0	16269.0	13206.0	16636.0	13028.0	19274.0	15711.0	30448.0	12593.0	21322.0
3.5499999963414526	352.0	24498.0	13104.0	16387.0	12490.0	20119.0	15943.0	29579.0	13222.0	20841.0
3.649999996238395	284.0	20655.0	15093.0	14428.0	13487.0	19437.0	16648.0	27196.0	13597.0	20170.0
3.7499999961353376	274.0	15571.0	14764.0	14053.0	13108.0	21534.0	14950.0	30054.0	12294.0	21366.0
3.84999999603228	135.0	22051.0	14602.0	14296.0	13446.0	20158.0	15776.0	28089.0	13075.0	21958.0
3.9499999959292227	140.0	15018.0	14371.0	12805.0	14427.0	21803.0	14753.0	28098.0	13802.0	20031.0
4.049999995826164	61.0	21722.0	15762.0	12700.0	15149.0	20817.0	14686.0	29712.0	13166.0	21069.0
4.149999995723106	3.0	286856.0	16694.0	12473.0	15674.0	19741.0	15827.0	28228.0	13211.0	20334.0
4.2499999956200485	0.0	578786.0	16137.0	13119.0	14464.0	20846.0	15469.0	29750.0	12648.0	21860.0
4.349999995516991	9.0	42094.0	15338.0	14294.0	14052.0	21159.0	15543.0	29939.0	12440.0	21704.0
4.4499999954139335	3.0	83157.0	15196.0	15783.0	13529.0	20785.0	14521.0	31876.0	12332.0	22037.0
4.549999995310876	0.0	162707.0	14866.0	15291.0	14008.0	20943.0	15620.0	30810.0	11879.0	21684.0
4.649999995207819	0.0	106681.0	14707.0	15952.0	12424.0	23056.0	14788.0	31472.0	13795.0	18988.0
4.749999995104761	0.0	66848.0	14701.0	16052.0	13038.0	21124.0	15643.0	32005.0	13468.0	19159.0
4.849999995001704	0.0	40703.0	15209.0	17294.0	12304.0	21322.0	15666.0	32211.0	13111.0	19605.0
4.949999994898645	0.0	25738.0	15205.0	16790.0	11679.0	23009.0	16779.0	30726.0	12449.0	21085.0
5.049999994795587	0.0	16584.0	14067.0	18699.0	11011.0	22820.0	16852.0	28766.0	14280.0	20453.0
5.1499999946925294	0.0	10321.0	14321.0	18263.0	10542.0	24770.0	16602.0	28467.0	12810.0	20617.0
5.249999994589472	0.0	6085.0	14716.0	18743.0	10783.0	24038.0	16532.0	28067.0	13712.0	18617.0
5.3499999944864145	0.0	3523.0	16765.0	17890.0	10789.0	24626.0	15390.0	28816.0	13455.0	17896.0
5.449999994383357	0.0	1814.0	18757.0	18240.0	10502.0	26221.0	15372.0	28188.0	14632.0	18162.0
5.5499999942802996	0.0	1265.0	16349.0	18029.0	11677.0	22265.0	16399.0	26821.0	14135.0	19772.0
5.649999994177242	0.0	677.0	18525.0	16335.0	11823.0	23075.0	15756.0	29278.0	14476.0	18453.0
5.749999994074184	0.0	439.0	15539.0	19838.0	11395.0	20689.0	17392.0	28335.0	14520.0	18441.0
5.849999993971125	0.0	302.0	12817.0	19869.0	12360.0	18477.0	19099.0	27203.0	14032.0	19390.0
5.949999993868068	0.0	159.0	13744.0	19751.0	11376.0	21449.0	17881.0	27709.0	13525.0	19972.0
6.04999999376501	0.0	85.0	14692.0	20238.0	11023.0	21624.0	17385.0	27065.0	14565.0	20282.0
6.149999993661954	0.0	79.0	8050.0	22818.0	11410.0	20320.0	17547.0	28479.0	13259.0	22122.0
6.249999993558896	0.0	50.0	7562.0	20790.0	11630.0	19527.0	18680.0	26613.0	14658.0	20902.0
6.349999993455837	0.0	15.0	14271.0	20936.0	10296.0	21091.0	18483.0	24797.0	16703.0	20666.0
6.44999999335278	0.0	1.0	118280.0	19466.0	12128.0	18513.0	18574.0	24570.0	18658.0	19707.0
6.549999993249722	0.0	0.0	65630.0	19187.0	11637.0	19220.0	19366.0	24294.0	18371.0	19889.0
6.649999993146665	0.0	0.0	34673.0	18652.0	12671.0	19497.0	17499.0	25555.0	18312.0	19616.0
6.749999993043607	0.0	0.0	17334.0	20399.0	12118.0	19572.0	17887.0	24237.0	19586.0	19986.0
6.84999999294055	0.0	0.0	9499.0	19843.0	12924.0	18476.0	17857.0	23699.0	20184.0	19897.0
