step	xT_b0.0	xT_b3.0	xT_b6.0
2985.0	0.36440651845209154	-3.9148904013343184	-6.142878068792733
2986.0	-0.21309183725967384	-3.723451097801856	-6.480446589986577
2987.0	-0.6555950817678193	-3.8439876448659662	-6.514010269032789
2988.0	-0.9994870910133661	-3.8358649775564957	-6.233447165829573
2989.0	-0.8761273563531373	-2.9674352420924937	-6.373362585238745
2990.0	-0.9488036350383473	-2.9661891557857007	-6.631802864419884
2991.0	-1.7224704701203524	-3.809049524268493	-6.677610573811315
2992.0	-0.9995890261905791	-3.8175320907703716	-6.628696663441467
2993.0	-0.06754723577854965	-3.7579632406913115	-6.753534414705043
2994.0	-0.15992211637091192	-3.250086826281228	-6.404332713733093
2995.0	0.5507151482171666	-3.5670209467458656	-6.207916776145925
2996.0	-0.008032749008112794	-4.007670461122137	-6.793707358147701
2997.0	-0.2468878982779723	-3.7073984342349484	-6.093282813206809
2998.0	-0.8385355024161083	-4.428216919860591	-5.771834378044953
2999.0	0.8942985590792827	-4.5498696845767315	-6.037365848598754
3000.0	1.570684422840079	-3.939524153476801	-6.109560525398471
3001.0	1.3778389800811695	-3.6237632675090303	-6.942062220714216
3002.0	1.8937075000950536	-4.2011598809211534	-7.28643460502441
3003.0	1.828251417221136	-3.8966512785708765	-7.081226413318373
3004.0	0.4747867418737598	-3.7930427406916576	-7.181499921478268
3005.0	0.5805768171800063	-4.280194207195352	-7.069238885714069
3006.0	0.6357621037911937	-3.7087119425015636	-7.128577194470791
3007.0	0.2581736791601297	-3.084004335989499	-7.036354593473962
3008.0	-1.0396492165517515	-2.220750872234119	-6.971566972185051
3009.0	-1.079973411469464	-2.342709267567305	-6.795466731504512
3010.0	-2.392145049554429	-1.72899947825547	-6.743564706942452
3011.0	-2.661658932514445	-2.2251111229132228	-6.994385874535033
3012.0	-2.08457929257581	-1.7763947013637427	-6.941124787972312
3013.0	-1.3535004763810505	-2.3295345201540596	-7.06228903787296
3014.0	0.6477809520493985	-2.988135762191205	-6.675552643184872
3015.0	0.7635129564492699	-3.3578794741973184	-6.436729649269444
3016.0	0.35590230105130194	-3.524790171762687	-6.37786786541575
3017.0	-0.08238437933530848	-3.43284407078629	-5.971692927299885
3018.0	-0.003474080267927393	-3.6001313377386	-5.929141743654003
3019.0	-0.7298958841837306	-3.1018966652348436	-6.0048503944259535
3020.0	0.020151286920307515	-3.9726428755343397	-6.2126498036086915
3021.0	0.17821389033061702	-3.2775064120220567	-5.725155909900141
3022.0	0.6325534548775249	-3.2874349822167153	-5.748448358300115
3023.0	0.3049190427185875	-3.1140345910468983	-5.683267794463394
3024.0	0.44829578829910366	-3.466860337768993	-6.121913262357772
3025.0	-0.4039334667748784	-3.635881489983012	-6.342814121972732
3026.0	-0.4967299910094431	-4.007883853451404	-6.45587170202144
3027.0	-0.6837418881739756	-4.290807841895899	-6.515248231189423
3028.0	-0.38621488499868106	-4.007341555322363	-6.419614024823986
3029.0	-0.2197142727317573	-4.38753481172265	-6.7919920673842995
3030.0	0.5310565164934453	-4.391340922660713	-6.934930766576724
3031.0	0.777658324939828	-2.9769352783284226	-6.847365155585945
3032.0	0.1366857594510385	-3.1073485958328773	-6.669623444958173
3033.0	-1.0015743930163505	-2.7184919393097964	-7.06031605392253
3034.0	-1.7710849043681143	-2.426726679180034	-7.2515521312526205
3035.0	-1.3645565166518498	-2.5411758146538186	-7.285795941051077
3036.0	-1.9957728975592963	-3.0837175722568633	-7.499046436198524
3037.0	-1.4835070506267578	-3.247556834589046	-6.87728445665361
3038.0	-1.1064508011425267	-4.020302754675124	-7.095586892510928
3039.0	-0.7236053119274478	-4.175594640835025	-7.31102409425187
3040.0	0.3920453795571437	-4.780497075919888	-7.580726002456044
3041.0	0.01323806114167278	-4.459821635680402	-7.710398739698358
3042.0	1.4453817811214322	-4.7169189837757335	-7.66111320809996
3043.0	1.2091365787802877	-5.102880713420972	-7.99202044779604
3044.0	0.6480135427323634	-4.730171061776265	-7.766074317465906
3045.0	-0.26087884413168777	-4.907836643531977	-7.8200546739114545
3046.0	-0.5053243663939099	-4.412974430706169	-7.93924415150541
3047.0	-0.25985732105397874	-4.488214429512174	-7.595869192848573
3048.0	0.27359248324431246	-4.7961025074103905	-8.048783770282466
3049.0	0.5298623798269858	-5.0670358403735385	-7.826631332377541
3050.0	0.957965804712309	-4.3214874087446935	-7.938416749820927
3051.0	1.3511400186639695	-4.054408753328035	-8.06412888764636
3052.0	0.38611080673778275	-4.772762319248093	-7.804965248664667
3053.0	-0.30496710754390177	-4.328004670860106	-7.695881343120538
3054.0	0.27394671960069716	-4.012196190561296	-7.392180572764501
3055.0	-0.13294546083142234	-4.5390687756025985	-7.116436175810277
3056.0	-0.7354545211774695	-3.7263723418091534	-7.021141658483376
3057.0	-0.5556179954019698	-3.7632497224676698	-7.2896485020932955
3058.0	-0.6642554771887224	-3.361228902624572	-7.352859337301292
3059.0	-1.8296030115989967	-3.6819457462239025	-7.403074650420593
3060.0	-1.137035033461041	-3.5835246785801793	-7.96520769557317
3061.0	-1.288986174190486	-3.5115861639197217	-7.719308022313774
3062.0	-1.9283502982129594	-3.6686875718386207	-7.827753501842714
3063.0	-2.2430897802099357	-2.7500433532347	-7.747403688085936
3064.0	-2.2104332927589976	-2.450892522912764	-7.866780415785435
3065.0	-1.318565513862086	-2.8164853042497513	-8.016936881716168
3066.0	-0.721352275352222	-2.7454933333978793	-7.99912649102894
3067.0	-0.17073828143585207	-2.134029144885826	-7.8841451115800965
3068.0	-0.5220880300772867	-3.2929026006412094	-7.871226523637075
3069.0	-0.3920470566362099	-3.5155997090492077	-7.68180855438324
3070.0	-0.09834723631052748	-4.124289388580108	-8.158111064099902
3071.0	-0.27056323173883345	-4.33717549247886	-7.913007786702417
3072.0	0.21494016248080938	-3.383844870969755	-7.556288261456732
3073.0	-0.4114608507562787	-3.447434646231605	-7.409933801516094
3074.0	-0.38219910487279884	-3.3815862098773795	-7.309403987356829
3075.0	-0.3304889493246408	-2.629184707337518	-7.496608660156264
3076.0	-0.6806241767177427	-2.4281616270991457	-7.199953124070738
3077.0	-0.589043599249107	-2.4586764052394248	-7.345075458106055
3078.0	-0.7907050073021108	-2.7139686810641748	-7.484113643149019
3079.0	-0.2651258058861706	-2.8659858843766575	-7.910446566721378
3080.0	0.8250632135701196	-2.9881830579663675	-8.148016173819595
3081.0	0.3474814670429722	-3.2074569970442988	-8.739750448296823
3082.0	-1.237891835542055	-3.4065872283806966	-8.896513038427791
3083.0	-0.6491711703907687	-3.371961413961949	-8.675191503775736
3084.0	-0.1684975311711021	-2.9338397191785592	-8.708005210411478
3085.0	-0.009946868966433042	-2.5538740132161926	-8.299471455321529
3086.0	-0.3098853049674285	-2.258629758929742	-8.11457777973259
3087.0	-0.7584049849408366	-2.394615096254774	-7.8969206077739225
3088.0	-1.7723409525352867	-2.3328403547240253	-7.349824582399349
3089.0	-0.5392876345086082	-2.6347214226156517	-7.289068698030864
3090.0	-0.2879814754938926	-1.796374065226246	-6.820382748935902
3091.0	-0.5508030723375027	-2.119386154831563	-6.933606948667165
3092.0	0.25023558118382927	-1.9104838787165919	-6.944846669764853
3093.0	-0.3832994522035513	-2.175741600904064	-6.736979044710434
3094.0	-1.449535424737103	-1.862696907544851	-6.492614637907198
3095.0	-1.2759488199632487	-1.8798294400300803	-7.004308519612836
3096.0	-1.0088283849545643	-1.1762621127899253	-7.051823167901468
3097.0	-0.4683823770834078	-1.0747488763990176	-6.971838219812366
3098.0	0.6389779900851853	-1.5213619054693348	-7.127197490287475
3099.0	0.7587440195357988	-1.5042772094978527	-6.1174791134893045
3100.0	1.3117785540105764	-1.1908675924970016	-6.347450770532997
3101.0	2.3691325454307606	-1.1221113007082035	-6.035859469075792
3102.0	2.3461541826817687	-1.1942231211168122	-6.482859261230806
3103.0	1.8440498176909663	-1.7872512193214378	-6.191894749132492
3104.0	0.2857548100855981	-2.3938830779665463	-5.91152306874924
3105.0	0.826688328484511	-1.9296840450869757	-6.186257326099551
3106.0	0.6223968695621966	-2.5633439340565882	-6.266147052339039
3107.0	0.9282706324022625	-2.3525375160875672	-6.236211335940694
3108.0	0.5728013264842564	-3.0559174779270695	-6.100211523941104
3109.0	0.5775674231988142	-3.040832483605434	-6.223919501464677
3110.0	0.9013401434645723	-2.748049944185775	-6.452116090373454
3111.0	1.258721685426827	-2.6471396921854797	-6.7661193656355145
3112.0	1.5373274262515066	-2.9556722568517406	-6.608579966984387
3113.0	0.412949109549114	-2.292962930098243	-6.0372297083624655
3114.0	-0.206069961584896	-1.7885571187042788	-6.048708079544332
3115.0	-0.6677911423251306	-2.405260730271262	-6.260538875813134
3116.0	0.03916159578782874	-1.0668870631380303	-6.619592795634982
3117.0	0.20283222310264587	-0.8302748524769327	-6.652203170590049
3118.0	-0.42589062433263847	-1.8813276775328478	-6.975802494964995
3119.0	-0.21555898711560256	-1.8627273491554677	-6.997105936482615
3120.0	0.033044023485849894	-1.9515740320121193	-6.557799380591083
3121.0	0.2820332525062132	-2.4230622173972263	-6.775572644634814
3122.0	0.517141806730161	-2.404716288000646	-6.622976616790958
3123.0	0.634517608878255	-2.162254222434739	-6.551493530357202
3124.0	1.0472707388824805	-2.250807266970117	-5.7306892204916755
3125.0	1.111805943137974	-3.2545112176683215	-5.9555005525052405
3126.0	1.3151817506196182	-3.2744524759821996	-6.059430072506044
3127.0	1.0527323496904932	-3.621151395340849	-5.994376011204851
3128.0	0.38664647213993714	-4.508688864766457	-6.05983758673037
3129.0	1.2329724759494458	-3.906228959303657	-5.651893340571035
3130.0	2.0934562564074666	-4.286738293774082	-5.406083639454174
3131.0	1.555066600152704	-4.3612166028043085	-5.546448989638617
3132.0	1.1183394950406598	-3.9211799753419805	-5.522092147614005
3133.0	1.4114550082152388	-4.337727300217486	-5.181113893368783
3134.0	0.09087181973343642	-4.5671293701714	-5.276061201168712
3135.0	-0.018525228387103382	-4.528676751541632	-5.9030089030960635
3136.0	0.7609130042605468	-4.554217011905675	-5.863584987993763
3137.0	-0.1024049989179246	-4.801893438172261	-6.44878719007693
3138.0	-1.2366687926485187	-4.46524462040419	-6.281776262569364
3139.0	-0.3373116829406307	-4.234736693621386	-6.156119750797014
3140.0	-0.14723112622832546	-4.318526452464707	-6.333079842282079
3141.0	-0.3541010548392663	-4.11596152764443	-6.8636059787889065
3142.0	0.15770894000832103	-3.6058837140803606	-6.463324408155558
3143.0	-1.032393425697919	-4.3091077215191635	-6.399366097398426
3144.0	0.023219533540110082	-4.320933401832668	-6.720652389793906
3145.0	1.0043045125489476	-4.503353286969811	-6.650427431614814
3146.0	0.5937438930252777	-5.03399694418181	-6.989613940822284
3147.0	-0.5228034210095198	-4.7783135854907695	-7.055519841713332
3148.0	-1.6263714837292924	-4.440882796836271	-6.768640429598959
3149.0	-1.7301557478648004	-3.8167459282051652	-6.343829166860408
3150.0	-1.9871534888922864	-3.7234193092951173	-6.236225910358396
3151.0	-1.3160109484931533	-3.506288095533381	-6.211935938150528
3152.0	-1.4397544154885928	-4.347176060160903	-5.861583794179881
3153.0	-0.6078716900283697	-4.014499031525696	-5.918794597971469
3154.0	-0.930470785598164	-3.97720284824477	-6.570383442008531
3155.0	0.1127532990080706	-3.900946581289132	-6.447755901565025
3156.0	0.4405166664619997	-4.517284249747371	-6.145191820364906
3157.0	0.7972828167943423	-5.181106243224403	-5.848576052179419
3158.0	-0.04539089337265245	-5.511697569311848	-6.267628331207866
3159.0	0.008262686240207096	-4.658742190774622	-6.823235712860574
3160.0	-0.3339265975542118	-4.60925910384222	-6.573941603890319
3161.0	-1.39965335695893	-4.315564504658359	-6.205960232543236
3162.0	-1.3158372799401898	-4.345915427572436	-5.916502362770571
3163.0	-1.1896984002089905	-3.3955270830536652	-5.10090003778757
3164.0	-1.1643424079468114	-2.7884631871077596	-5.3021312826830505
3165.0	0.17409514436146145	-2.627977588184947	-4.71194927318494
3166.0	0.3545765980297531	-2.3100589121012827	-4.849665416724592
3167.0	-0.6727834233095943	-2.7497183596517334	-4.915786867463338
3168.0	0.1538941171029048	-2.269294861467988	-4.828201605440847
3169.0	0.5633005924621576	-1.3428132453688766	-5.4804385762306005
3170.0	-0.15634344377258796	-0.7124494302973883	-5.496845435887206
3171.0	0.47522464067522574	-1.218951774139577	-5.7828309838452965
3172.0	0.10642757372667318	-0.2811629488296089	-5.737708339624546
3173.0	0.8016198182383488	-0.533617982274792	-5.2713889318163565
3174.0	-0.16570767852433627	-0.7981038169012369	-4.686892111047598
3175.0	-0.1876811155443205	-1.9023716813776221	-4.406991835137772
3176.0	0.7195452046737464	-1.8590047722343523	-4.668576042075418
3177.0	-0.08450448713784875	-1.9925073691966984	-4.974982672860134
3178.0	-0.04275180985945248	-2.934587533467666	-4.312106047100363
3179.0	-0.24626899150934367	-2.8596039929407864	-3.290692154939593
3180.0	-0.14852710534114244	-2.6977895622872294	-3.984664340303264
3181.0	-1.2528060817212736	-2.2671799526938843	-4.689796673499896
3182.0	-1.6307766226651226	-2.7631168649296622	-4.766851571262924
3183.0	-1.5361054968563248	-2.7712971774093207	-4.5890603761231255
3184.0	-0.6268190654347523	-2.8327447003953012	-4.8220098658270425
3185.0	-0.8213828996195804	-3.5182406656791847	-5.117957733353526
3186.0	-0.4912766542536461	-3.3501381853769803	-4.424572596631355
3187.0	-0.09596599303104236	-2.4278476225192445	-3.9634732830530623
3188.0	0.6955364831051111	-1.868724357152031	-4.056767888229734
3189.0	1.0434740868560022	-1.7292164931756955	-4.346162682964382
3190.0	1.0556307785359733	-3.1362526117701783	-4.104151936876275
3191.0	1.4646025539358003	-3.2677400628472366	-3.923577976819226
3192.0	1.1897144058457636	-3.1829748458421245	-3.7978617036474627
3193.0	0.9403371286072463	-3.5222125880635042	-3.920594012134655
3194.0	-0.3175196360908068	-2.8556998784288314	-3.921118213619123
3195.0	0.3523380192409141	-1.9925502038658869	-4.026006665041785
3196.0	0.24375018896490108	-1.1432191679174697	-3.7803338075455013
3197.0	1.4699821742483907	-1.5390840578133842	-4.99313112413638
3198.0	2.1538791760430755	-1.6165014310820642	-5.328588283507562
3199.0	2.2505828441270364	-2.2677460199039587	-5.279097835817382
3200.0	1.6552986994819339	-2.760863672483069	-5.669522265289119
3201.0	0.7910145403244364	-3.0708594297927947	-5.824419907744084
3202.0	0.19433086942278885	-3.178366737860118	-5.723987110348652
3203.0	-1.1870339494790842	-2.7630877801072926	-6.404710509241581
3204.0	-2.062826558309644	-2.636544189802895	-6.884190439073063
3205.0	-0.6330104999384722	-2.5801793865746703	-6.8131247788631315
3206.0	-0.08612060217964995	-2.283699768421364	-6.971266974867046
3207.0	0.9655884669516976	-2.565025230142023	-6.891546989234596
3208.0	0.400142960368878	-2.819210119447171	-7.191824266009604
3209.0	-0.36134537094480873	-1.8882783057276866	-7.164496636747567
3210.0	-0.7207198648856247	-1.690637001539927	-6.590325432410058
3211.0	-1.2713655135548492	-1.9116306620142272	-6.568336570367623
3212.0	-1.4974086102503388	-2.156942307006065	-6.3736157038245445
3213.0	-0.7511833080456105	-2.0648410813919953	-6.2594862315031214
3214.0	-1.2678574255780262	-1.8093283328003515	-6.349075509240776
3215.0	-0.8856002555777769	-2.3438800477364072	-6.518040045423537
3216.0	0.04459597855583508	-2.4222355145920558	-6.404802728294747
3217.0	0.7674506430486194	-2.188251876262114	-6.692390131535282
3218.0	0.7266780381886009	-3.389636298690465	-7.0911973477811205
3219.0	0.27828969260513636	-3.6941436358278774	-6.391084209626585
3220.0	0.14090020985147247	-2.5038514648472194	-6.2734923056089205
3221.0	-0.4076085291176334	-3.353439362644249	-6.374472002192183
3222.0	0.028680385100551764	-3.416620389615493	-6.177865861900142
3223.0	0.40252472544064777	-3.1387256028849757	-6.316499591708322
3224.0	-0.5058655492081361	-3.4927400435514095	-6.557960329185165
3225.0	-1.0338544466416302	-3.7559101854702157	-6.2816068641670055
3226.0	0.07750738473004026	-3.940772074619976	-6.476866965999263
3227.0	-0.5056030443752739	-4.077365800224328	-6.468455241326606
3228.0	0.03847564711637656	-3.4154460201482326	-6.66771648542875
3229.0	0.1376406030195248	-3.8910989823034967	-6.876441127258636
3230.0	0.36035684086142417	-4.407445004455891	-6.708466169055347
3231.0	-0.3530570819114913	-4.4398696119363485	-6.316193270416155
3232.0	-0.17992011043102607	-4.095056592451645	-6.391684453503692
3233.0	-0.0917457893819249	-4.587531932664756	-6.740946964026705
3234.0	-0.9062740314180255	-3.834303118901749	-6.5619707665995355
3235.0	-0.6241796291985013	-3.5649269215644104	-6.063676936516348
3236.0	-0.28592654773619874	-3.2858813166980845	-5.927858592719713
3237.0	-1.2307731586840605	-2.288782175684581	-5.859541854398637
3238.0	-1.3003431594182278	-2.645901400913892	-5.975658237561069
3239.0	-1.310058631774464	-2.6839006714394906	-6.041381307281691
3240.0	-0.46860736315882506	-3.0169164613898363	-6.617879387800209
3241.0	-0.871686525460796	-2.592598809794536	-6.491099835705268
3242.0	-0.6576426118149796	-2.9295831353843877	-6.602046942643852
3243.0	-1.1076205134450214	-3.9279253059067543	-6.232198073232095
3244.0	-1.5560286562397485	-2.4001050492113816	-6.6990370938233275
3245.0	-1.7591193039511468	-2.3564112587610615	-6.649179367869564
3246.0	-1.7185223062877808	-3.0110299839132013	-6.817162280833175
3247.0	-0.9008108352655096	-2.8316661639542127	-6.931206807112453
3248.0	-0.5424609021482435	-2.75249158291431	-7.3270084296283455
3249.0	-1.2379611370009131	-3.4101451855473237	-7.143931199339676
3250.0	-1.4302071836276933	-2.736701306485564	-7.201493823800201
3251.0	-0.9672400834384028	-3.158325700930736	-6.625717334052396
3252.0	-0.9041758768632728	-3.241848141008248	-6.605651822040391
3253.0	-0.992448603111903	-3.647946320858384	-6.612974900585199
3254.0	0.2517753992288506	-4.249159496106426	-6.387880492286494
3255.0	-0.6940205384596027	-3.975864387688206	-6.460286389636745
3256.0	-0.8106017307458306	-3.700637202672784	-6.101370948277404
3257.0	-1.03657152106509	-3.771806603010991	-6.264192325324513
3258.0	-1.3284715301214103	-4.114166048100875	-6.297664411312566
3259.0	-0.576075465254945	-4.876128510161078	-6.4173677742038695
3260.0	-0.2351644390643743	-5.467890225161856	-6.5569285596091555
3261.0	-0.21733063178435874	-4.490619812985773	-6.174832978049367
3262.0	0.30522074774581476	-4.737009629558692	-6.633689358912794
3263.0	0.11122429227774211	-4.752834187825162	-6.687535900647144
3264.0	-0.4992585819247585	-4.810300854466984	-6.50960366580545
3265.0	0.037158369275051284	-5.26893463339691	-6.860014944309508
3266.0	-0.251323562783252	-4.591806957247965	-6.88574218190815
3267.0	-0.33209532422802746	-4.669753237559965	-7.022539600925236
3268.0	0.4924803415284012	-4.642138737990116	-7.004003322969495
3269.0	0.08816261257668412	-4.701650396861826	-6.7633585249082895
3270.0	-0.6067264504039498	-4.979773804526358	-6.6027213545315435
3271.0	0.059487251860067536	-4.721065005464322	-6.814643923778926
3272.0	0.3824122773114248	-4.909720009643166	-6.6472693737096415
3273.0	0.2710840616039082	-4.182716241135839	-6.742990221631539
3274.0	0.8145516227139677	-3.9412170849837995	-6.785878599487903
3275.0	0.052309178027495955	-3.76743554151493	-6.8447176190848
3276.0	-0.20531809609530177	-3.466191722606452	-6.71403018254678
3277.0	-0.3667208094967678	-3.835104949114078	-6.63257323486601
3278.0	0.30189165300483645	-3.538968922021496	-6.828150281410111
3279.0	0.42428649193441437	-3.207540428211919	-7.054194365482031
3280.0	1.0578157561725485	-3.3450111907158497	-6.795963880629255
3281.0	0.20491836190191237	-3.2760150313969287	-6.946735797924927
3282.0	-0.03993854237492489	-3.5687714809363875	-6.296341380925049
3283.0	-1.7807901358716145	-3.6124404404500754	-6.721398795488913
3284.0	-1.4486263177706598	-2.594273884998143	-6.508281609913683
3285.0	-0.08968946520166865	-2.6320780491169735	-6.661049087569478
3286.0	-0.6103883898111241	-2.9911167241899332	-6.494273896653875
3287.0	-0.2984499830034195	-3.09298321285823	-6.273079354228466
3288.0	-0.3710554821593618	-3.329211635718318	-6.244103804208797
3289.0	0.22124957259827704	-3.9772253051834925	-6.6149217523147765
3290.0	-0.6143094645037388	-3.501512101857348	-6.535980562283541
3291.0	-1.1607591946467615	-3.950975522924976	-6.309742032582574
3292.0	-1.971908922125351	-4.587167509451924	-6.15795403227049
3293.0	-1.50746464176773	-4.615477560298961	-6.023859073971241
3294.0	-1.7208205674364843	-4.646314685748313	-6.542014558789157
3295.0	-1.2840660337304095	-4.664116603658678	-6.495594843436007
3296.0	-1.340641384252834	-3.9685327842858467	-5.629549103490891
3297.0	-0.6809010294003617	-4.403605640972798	-5.120614223358903
3298.0	-0.044866802017104135	-4.95074455567303	-5.104420802840617
3299.0	-0.6972512792292974	-4.632404756273916	-5.293864382758023
3300.0	-1.193884185232309	-4.230570875536194	-5.459881664711597
3301.0	-0.7915361165311813	-3.6031908541221718	-5.097303018590104
3302.0	-0.7009378684046548	-3.96923491497254	-5.360715811256571
3303.0	-0.7038694713484044	-3.772344736269536	-5.46878293530247
3304.0	-0.8773679425140115	-4.198787902374862	-5.450678950782146
3305.0	-0.5443900248105493	-3.7986566013905425	-4.635101570509192
3306.0	0.5669087755148077	-3.5616029732996903	-4.849889365706652
3307.0	0.5112554758556074	-3.270645962892513	-4.833598373941945
3308.0	0.7912397116928722	-4.062541824082026	-4.8554347477942095
3309.0	0.29578709178716744	-4.03762927790354	-5.750307136735167
3310.0	0.16520318155392366	-4.808443134268818	-5.1929628994259005
3311.0	0.772649407188968	-5.231754835772264	-5.44380326530743
3312.0	0.7171023249665925	-5.923686669194736	-5.456548085902002
3313.0	1.0665700239010987	-5.418108172422373	-5.882661590026622
3314.0	0.6921117715524987	-4.720904890262828	-5.548044813781263
3315.0	0.9913938911164984	-4.984476231235102	-5.539731953761159
3316.0	0.19514960661079078	-4.771056009940375	-5.285651011848949
3317.0	0.8134223833172786	-4.779320870753415	-5.399215118892283
3318.0	-0.6304947707324831	-4.691326998354969	-5.261204772892604
3319.0	-0.38050202094760754	-4.739420593522757	-4.831242550065495
3320.0	-0.9651520410668775	-3.7870338102981234	-4.470123330579063
3321.0	-1.738770280528863	-3.479660002313172	-4.44651737775123
3322.0	-1.3565287296313058	-3.8481435011145138	-4.3500096728720195
3323.0	-1.3043999399215882	-3.5940626783848275	-4.650183657803101
3324.0	-0.8549012334304853	-3.020794387082133	-5.355525432716373
3325.0	-0.8743891570117692	-3.394446066643494	-5.8511560962144
3326.0	-0.5535605001586401	-3.6586465639973276	-5.44708246881872
3327.0	-0.768914604335901	-3.582320872165172	-5.664139863045455
3328.0	-0.9492936325470274	-2.4813129191317986	-5.93903964393776
3329.0	-1.078471034540775	-2.7616472679440243	-6.507617832090423
3330.0	-0.9361032235541715	-3.222159417901581	-6.699100106396393
3331.0	-1.689589633746623	-3.6069374717295677	-6.687376738166824
3332.0	-3.104809794273074	-1.7029390699289684	-6.371521107120765
3333.0	-3.353425108103361	-2.5091856935601706	-6.459760645812233
3334.0	-3.2289786736063366	-1.9367428543688305	-6.852124156530055
3335.0	-2.317615813454855	-2.6662568298849916	-6.832479488886234
3336.0	-1.3302784733251454	-2.821755223799145	-7.1620490275509345
3337.0	-1.5102935402111006	-2.8981330449883203	-6.861001914365192
3338.0	-1.2495635096560593	-2.965464122339773	-6.787970550046083
3339.0	-0.4699969367180816	-3.0019002707240894	-6.891784065368221
3340.0	-1.5238526027020725	-3.042805417168698	-6.675442323257123
3341.0	-1.3370065447985569	-2.3555265758024326	-6.447510596930368
3342.0	-1.0196376519648578	-2.4928313877274255	-6.439107850832087
3343.0	-1.8355805871305013	-2.59568253375405	-6.319518894646029
3344.0	-1.5746344123552014	-3.4962434615719227	-6.072634594788287
3345.0	-1.016679520428689	-3.6808979277913374	-5.977485403095379
3346.0	-0.11507915500134802	-3.975417220410192	-6.081770954344918
3347.0	0.03019813535745841	-3.7971446748587794	-6.501075766652317
3348.0	-0.4038296499470706	-2.950530154122808	-6.909552621854182
3349.0	1.291579485145868	-2.968281898189111	-6.245487476893333
3350.0	0.1858753398432461	-2.8286019228961092	-5.068554927598148
3351.0	-0.615576206206355	-2.513142312786785	-5.3314198866832525
3352.0	-2.0520186879264917	-1.4832192243907802	-5.445993096113744
3353.0	-1.225710714066826	-1.7035087321717408	-6.095593831632073
3354.0	-0.13850055702153	-2.0512113438432333	-6.236077142640117
3355.0	-0.04629104382562993	-1.9226717580794903	-6.121887137432591
3356.0	0.391881249294446	-1.3705442361904017	-5.946528572313468
3357.0	1.0968466463613096	-1.6808370184076016	-6.463150349911141
3358.0	0.8459748971903825	-2.176759488706476	-6.220608844383647
3359.0	0.580192481843549	-1.9692880259334338	-6.1146097414570235
3360.0	0.5011389473647956	-1.1474211707848407	-5.812799965457881
3361.0	0.4151778780667593	-1.3365645086953934	-6.3242403026522345
3362.0	-0.12819477039664356	-2.163061309320906	-6.0770000044750585
3363.0	-1.4179161764642907	-2.861374428793258	-5.849252504907376
3364.0	-2.062520969022555	-3.063212273442319	-5.818517362383771
3365.0	-2.107213521781282	-2.901458739263358	-6.093196946553267
3366.0	-0.8888523346864178	-2.689818764316814	-6.332591283780101
3367.0	-0.3286619339245077	-2.241670806474864	-6.126334063084546
3368.0	0.48178857269956143	-2.319289446913534	-5.5605780105333364
3369.0	0.5542375852299033	-1.2209813208914615	-6.258446750178832
3370.0	-0.28030091891898323	-2.0986948692629652	-5.943254359317947
3371.0	-0.9756449267854787	-1.608869923600879	-6.116558222573962
3372.0	0.08317990785655349	-1.286645922562729	-6.250457344787787
3373.0	0.31172708716632325	-1.8210681988758854	-6.4122042317006365
3374.0	0.9188287057760974	-2.3070315194385396	-6.23072520664733
3375.0	0.851426582904063	-2.3292990206324142	-6.352618781929172
3376.0	0.7042150056013037	-3.367542196218568	-6.339784901245026
3377.0	1.00726071016736	-3.1077440715110476	-6.081736568681896
3378.0	-0.16832009151271154	-2.6966338854058094	-6.568954281180339
3379.0	0.4802312131152773	-3.1910927597980554	-5.594253164078202
3380.0	0.049339844300976266	-2.707615151050711	-5.390350898724982
3381.0	-0.2551794594182708	-2.707047323891019	-5.51284502141036
3382.0	-0.6108594523536068	-2.788414709578793	-5.686157854386018
3383.0	-0.3872564786940376	-3.6653312665765925	-5.626805490632156
3384.0	0.9036134195166942	-3.719238870392202	-5.1510908740479895
3385.0	0.8866473602549025	-4.02899358037864	-5.681880735205892
3386.0	0.09934828534781016	-4.055021353214617	-5.615840577634707
3387.0	-0.12347849751239437	-2.838158456500656	-5.395142391629962
3388.0	0.539797217721951	-2.5194806777018606	-5.8736744646443
3389.0	0.7575842713740217	-2.7482116233248175	-5.87701681716053
3390.0	0.5024167168651593	-3.1804137903135974	-5.430917960054731
3391.0	0.4305380076791565	-3.1064317367265226	-5.887275490968981
3392.0	0.8828550569788971	-3.2544568878192077	-5.886142638440925
3393.0	1.343368688901126	-3.132288030531064	-5.441988940795353
3394.0	0.10114963956723988	-2.984846618376747	-5.594297619037717
3395.0	-0.20661819378120894	-3.319450735698603	-5.770911111340878
3396.0	1.1976305451464717	-3.391849482221005	-6.056972688516299
3397.0	1.3639970300066455	-2.6628575887711587	-6.114386654243192
3398.0	-0.17397571567660436	-2.6013670984853174	-6.0252444781863845
3399.0	1.3913848059838998	-3.0458559932738707	-5.9857729743951875
3400.0	1.8707733350658937	-2.398124770801882	-6.020665833499576
3401.0	1.3133597927399219	-2.5646935350144284	-6.376816553729212
3402.0	1.9638538164030892	-2.504882404469715	-6.079417971865521
3403.0	0.8004380302094687	-2.3751681776369074	-5.966886872217124
3404.0	0.7629960028639015	-2.4691877773100366	-6.005238653138113
3405.0	0.5868478410998735	-3.2481329180483507	-5.219889600520741
3406.0	0.9450306519498185	-2.2465120570890535	-4.627217872724756
